library_type,academy,year,season,category,subject,author,dynasty
课题库,求志书院,二十年,夏,算学,"○舆地题：东至日所出为太平考；项羽王梁楚九郡考；沿海练水 师议；问沿江海城邑多临水，正近日兵家所忌，宜如何补救之?",未知,清
课题库,求志书院,二十年,夏,算学,"○词章题：一说而定五州赋以题为韵；闰端阳七律四首；拟白香山",未知,清
课题库,求志书院,二十年,夏,算学,"《禽虫》诗十二章；拟东坡《三适》诗均用原韵，旦起理发、午窗坐睡、夜卧濯 足。(1884.6.29第4026号第二、三版)",未知,清
课题库,求志书院,二十年,秋,算学,"上海求志书院甲申秋季题目",未知,清
课题库,求志书院,二十年,秋,算学,"○经学题：天球河图解；季兰尸之解；颜雠由子路妻兄说；伐蛟取 鼍、登龟取鼋是否记者之误说；",未知,清
课题库,求志书院,二十年,秋,算学,"○史学题：班超平定焉耆论；郭林宗奖拔士人皆如所鉴论；《后汉 书》刘珍撰《释名》,《隋志》作刘熙撰《释名》考；汉魏经儒习鲁诗于传 经表外尚能举其人否?",未知,清
课题库,求志书院,二十年,秋,算学,"○掌故题：救商政事宜条辨；筹海军事宜条辨；汉令长考；汉南北 军考；",未知,清
课题库,求志书院,二十年,秋,算学,"九章盈不足术，有垣厚十尺，两鼠对穿，大鼠日递倍，小鼠日递 半，初日各穿一尺，求得两鼠相逢为三日又十三分日之二，此日下所 带小余，系用平行入算，抑用递增递减率人算，若谓用平行人算，问用 递增递减率所得之分几何?",未知,清
课题库,求志书院,二十年,秋,算学,"凡甲乙二羿相加，又以卯个甲乙相乘加之，开平方得甲丙和，此 甲乙丙三数有时但知其一，便可求得余二数，如乙为三，则易知丙为 卯加一，甲为乙丙和，乙为五，丙为二卯加一，甲为乙丙和之二倍，乙 为七，丙为三卯加一，甲为乙丙和之三倍，推之，乙为九，丙为四卯加 一，甲为乙丙和之四倍，顺是以下皆然，试言其理；",未知,清
课题库,求志书院,二十年,秋,算学,"假如笔墨砚三价，试取天一乘墨价，再乘砚价，则笔二墨三砚四 之价和二千三百，笔三墨四砚二之价和一千四百二十五，笔四墨二砚 三之价和一千七百六十五，只云墨砚价相乘比天之立方多一千六百 二十三，问笔墨砚价及天各几何?",未知,清
课题库,求志书院,二十年,秋,算学,"海镜中股弦较与倍句弦和比，若明弦较和算与城径舁比，句弦较 与倍股弦和比，若明弦较较舁与城径舁比，试证之。",未知,清
课题库,求志书院,二十年,秋,算学,"○舆地题：汉王子侯封国考；靡笄考；台防策；沈石塞口议。",未知,清
课题库,求志书院,二十年,秋,算学,"○词章题：其数九赋以但言九者亦其成数为韵；坏墙垣、修困仓、务 畜菜、劝种麦以上四题各五律一首；海上钓鳌客歌；书白香山海图屏风 诗后。(1884.11.18第4168号第三版)",未知,清
课题库,求志书院,二十年,冬,算学,"上海求志书院甲申冬季题目",未知,清
课题库,求志书院,二十年,冬,算学,"O 经学题：言乃欢解；哀窈窕解；活裘长解；发中权解。",未知,清
课题库,求志书院,二十年,冬,算学,"◎史学题：窦宪伐匈奴论；度尚平□论；郭子仪定回纥论；寇准退 契丹论。",未知,清
课题库,求志书院,二十年,冬,算学,"◎掌故题：聋者噗筋考见《淮南 ·齐俗训》;涔则具擢对考见《淮南 · 说林训》;河运说；民团说。",未知,清
课题库,求志书院,二十年,冬,算学,"假如圆球体中穿圆孔，令通，并令穿去之积，得球积之半，有球 径，求孔径。法以球径之五乘方积三因四而一为正实纵空，以球径之 三乘方积三之为一廉负二廉空，以球径之平方积三之为三廉正四廉 空一负隅，开玲珑五乘方得孔径，试证之；",未知,清
课题库,求志书院,二十年,冬,算学,"有边句、边股，法以股自之为长方积，句除股舁倍之为长阔较，有 底句、底股，法以句自之为长方积，股除句舁倍之为长阔较，均开平方 得阔为半城径，作图明之；",未知,清
课题库,求志书院,二十年,冬,算学,"以句股为正余弦，内容垂线，则句与倍垂线比，若正弦与倍弧正 弦比，又弦与句股和比，若句股较与信弧余弦比，试为图解；",未知,清
课题库,求志书院,二十年,冬,算学,"欲将四角立垛积增作峰岚形，令一层为一个一之平方，二层为二 个二之平方，三层为三个三之平方，余类推，别得此形内有六个三角 三乘积，一个以层数为层数，四个以层数减一为层数，一个以层数减 二为层数，各依三角三乘垛求积术，求得各积相并即全积，惟求此积 尝另思得简法，以层数之三乘方积加两个层数之立方积，复加层数之 平方积，四约之即得，试证殊途同归之理。",未知,清
课题库,求志书院,二十年,冬,算学,"○舆地题：汉博陵郡所属县考；拟陈龙川《汉光武论》;援台议；保 护朝鲜议；",未知,清
课题库,求志书院,二十年,冬,算学,"◎词章题：东野鄙人以九九见齐桓公赋以四方之士相携并至为韵； 咏炭、咏煤以上二题各七律二首；敲冰纸七古一首；十月遇壬日为人易  歌五七古均可。(1885.2.5第4247号第三版)",未知,清
课题库,求志书院,二十年,春,算学,"上海求志书院乙酉(1885)春季题目",未知,清
课题库,求志书院,二十年,春,算学,"○经学题：彪蒙吉解；孝无终始而患不及者解；《穀梁》言礼与《毛 传》合者说；《孝经》或以为伪书说。",未知,清
课题库,求志书院,二十年,春,算学,"○史学题：汉艺文志魏公子兵法二十一篇考；汉百石以下少吏 考；汉循吏传六人，五人出于宣帝论；宋兴士大夫之学，名节而自范文 正公，议论文章自欧阳子，道学自周子论；",未知,清
课题库,求志书院,二十年,春,算学,"○掌故题：康熙中俄定界始末考；咸丰大河北徙与古河道异同 考；国初以来入监西士姓名官秩著述考；鸿博科得人论。",未知,清
课题库,求志书院,二十年,春,算学,"原有甲乙丙同根之诸正负开方式，或同乘数，或不同乘数，取甲 式任升降数位与甲乙内诸式相加，或相减，复将加减所得之式，任升 降数位，仍与诸原式相加减，如是屡次加减所得之式，必仍开得原根， 试言其理；",未知,清
课题库,求志书院,二十年,春,算学,"正负平方式，无论隅为何数，将式倒置之，令实为隅，隅为实，则 开得之根与原根比，若隅与实比；正负立方式，设下廉为三，卯上廉为 卯乘下廉之数，或三乘方式，下廉为四，卯上廉为卯乘下廉三因二除 之数，从为卯乘上廉二因三除之数，自一隅至从，或俱正、或正负相 间，法以实反其正负与卯之方，或三乘方积相加，复开正立方，或正三 乘方与卯相加减，即各得原根三乘，以上类推，试证之；",未知,清
课题库,求志书院,二十年,春,算学,"假如漏壶一具注水满中，下有大中小三孔，开大中二孔，则水角 时而尽，开中小二孔，亢时而尽，开大小二孔，氐时而尽，问独开一孔， 水尽各需时几何?",未知,清
课题库,求志书院,二十年,春,算学,"○舆地题：阳孤阳狐阳壶辨；绛水可灌平阳说；大王事  鬻句践 事吴论；问晋用吴制，楚还为吴制，楚用越制，吴兼以制越，何欤?",未知,清
课题库,求志书院,二十年,春,算学,"○词章题：汉改惊蛰为二月节赋以东风解冻蛰虫始振为韵；咏玉兰 花七律四首；书黎星使所刊《古佚丛书》后不拘体韵；观上海同文局用 西法照印书籍作歌纪之限七言古诗。(1885.5.8第4332号第三版)",未知,清
课题库,求志书院,二十年,秋,算学,"上海求志书院乙酉秋季题目",未知,清
课题库,求志书院,二十年,夏,算学,"○经学题：君子以经论解；硕人其颀或作颀颀说；纳夏或作夏纳 说；十干字皆象人说；",未知,清
课题库,求志书院,二十年,夏,算学,"○史学题：魏晋以中正九品之法取士论；唐科目兼采誉望论；问 宋分路取士之法，司马欧阳两公所见不同，其说孰长?问宋贡举之  制，有漕讯胄试、锁厅试、别头试、特奏名附试，南渡后又有诸道类试、 牒试、潜藩恩试、同文馆试、寓试、混试各名目，试条考之；",未知,清
课题库,求志书院,二十年,夏,算学,"○掌故题：六朝人三礼之学考；唐人汉书、文选之学考；四书文缘 起；黄梨洲《取士议》书后见《明夷待访录》。",未知,清
课题库,求志书院,二十年,夏,算学,"假如有连比例级数，每前级与后级比，若卯与寅比，设寅小于卯， 又其级为无穷项，则可任求至数级，或仅置第一级而止，此后可用一  数以括下诸级之和，法置所止之级，以寅乘之卯减寅除之，即为下诸  级之括数，此数略偏于大胆，所大甚微，在无穷项之尾位，可以不计， 故括数即为密合之数，试证其理；",未知,清
课题库,求志书院,二十年,夏,算学,"有半径一，求二十二度半正余弦，法以二之平方根与一相减、或  相加为实，二之平方根倍之为法，又一为实，二因二之平方根与四相  加或相减为法，又三与二个二之平方根相减或一为实，四与二个二之  平方根相减为法，又三与二个二之平方根相加或一为实，四与二个二  之平方根相加为法，各以法除实，复开平方得正弦或余弦，式分四种， 每种二式，均由算理演得；若于诸法实中笔取其一互乘除，其法实亦  可令诸式互变，且能增得分式，试详诸式之原；",未知,清
课题库,求志书院,二十年,夏,算学,"有圆内容十四等边，以其半边为正弦，求余弦。法以正弦之五乘 方七之为负实一廉空，正弦之三乘方三十五之为二廉正三廉空，正弦",未知,清
课题库,求志书院,二十年,夏,算学,"之平方二十一之为四廉负五廉空一正隅，开玲珑一乘方得余弦，以天 元演之；",未知,清
课题库,求志书院,二十年,夏,算学,"平方积内有二个三角平垛， 一同高， 一以高减一为高，立方内有 六个三角立垛， 一同高，四以高减一为高， 一以高减二为高，三乘方内 有二十四个三角三乘垛， 一同高，十一以高减一为高，十一以高减二 为高，一以高减三为高，推之，四乘方内必有百二十个三角四乘垛，其 垛之高必有五种总之积，增一乘，其高必增一种，而其个数必视前多 一乘数，乘数即二三四等递加之数，试证之。",未知,清
课题库,求志书院,二十年,夏,算学,"○舆地题：碣石考；问官撰舆志始于何书；问古今地学应分几家； 问泰西以海为国扼要制胜之法何在?",未知,清
课题库,求志书院,二十年,秋,算学,"○词章题：大登高小登高赋以石虎时尚方锦名为韵；秋燕、秋蝉、秋 蠡、秋蝇各七律一首；《雕玉集》载孟仲姿事用长庆体赋之。(1885.11. 16第4524号第三版)",未知,清
课题库,求志书院,二十年,冬,算学,"上海求志书院乙酉冬季题目",未知,清
课题库,求志书院,二十年,冬,算学,"○经学题：幽人贞吉解；纲恶马解；鲁于是始尚羔说；六畜五牲三 牺考。",未知,清
课题库,求志书院,二十年,冬,算学,"○史学题：四皓论；二疏论；鲁两生论；楚两龚论。",未知,清
课题库,求志书院,二十年,冬,算学,"○掌故题：拟《幸鲁盛典》后恭跋；拟《南巡盛典》后恭跋；拟《皇朝 礼器图式》后恭跋；拟《皇清职贡图》后恭跋。",未知,清
课题库,求志书院,二十年,冬,算学,"二项例可增化得三式，并原式，共成四式，皆可名为二项例，若不 善化，即将原式代作开平立方，及自再乘至平立方各样式，亦可，原式 诸级皆系径求，若由前级以求后级，更觉省事，故可将原式化作递求 之式，然后代作各式，尤见次序井然；",未知,清
课题库,求志书院,二十年,冬,算学,"三角平垛倒置之，与他垛逐层相乘，所得为他垛之增一乘积，在 玉鉴为撒星形，三角或四角立垛倒置之，与他垛逐层相乘，皆为他垛 之增二乘积，但四角乘得者，内函二积，绘图明之；",未知,清
课题库,求志书院,二十年,冬,算学,"三角立垛截积为甲，倍同高之三角立垛内少甲加乙减一为倍数 之高减一之积，复多乙倍高减二之积四司立垛截积为子倍，同高之三 角立垛内少子加丑减二为倍数之高减一之积，复多丑倍高减二之积， 问甲乙子丑各代何数?",未知,清
课题库,求志书院,二十年,冬,算学,"以重句股和减底句股和为，甲或束句明股相加内减虚弦为甲，各 以平句高股相减为乙，则甲乙二舁相减倍甲除之，均得城径，试言 其理。",未知,清
课题库,求志书院,二十年,冬,算学,"○舆地题：汝汉淮泗注江考；天山南北路考；郑徙虢浍论；楚灭 弦论。",未知,清
课题库,求志书院,二十年,冬,算学,"○词章题：冬至后三戌腊祭百神赋以新故交接大祭报功为韵；青菜、 白菜二题各七律一首；仿尤西堂《论语》诗作《孟子》诗；宋刘《蒙川遗",未知,清
课题库,求志书院,二十年,冬,算学,"稿》有用坡仙梅花十咏韵诗各七绝一首今仿其体不必用韵，爱梅、访梅、 见梅、探梅、咏梅、遇梅、愬梅、拟梅、友梅、赞梅。(1886.1.29第4598  号第二、三版)",未知,清
课题库,求志书院,二十年,春,算学,"上海求志书院丙戌(1886)春季题目",未知,清
课题库,求志书院,二十年,春,算学,"○经学题：《周易》名义考；《尚书》尚字何人所加考；左氏不传《春 秋》说；《周礼》为六国阴谋之书说。",未知,清
课题库,求志书院,二十年,春,算学,"◎史学题：帝舜氏世有畜龙，古有豢龙氏、御龙氏，龙果可畜否? 《史记 · 赵世家》先世事迹特详，又多载怪梦事，其故何欤?胡致堂谓 光武不重任马援逆防未然，其说然否?汉政归尚书，魏晋政归中书，",未知,清
课题库,求志书院,二十年,春,算学,"后魏政归门下省，唐初合三省为一，沿革得失若何?",未知,清
课题库,求志书院,二十年,春,算学,"○掌故题：春秋史记名，墨子书言周之春秋、燕之春秋、宋之春 秋、齐之春秋，又有百国春秋，皆与鲁史记同名，又何说欤?扬雄书谓 三代周秦有轩车使者、迫人使者，又谓王翁孺犹见 轩之使所奏言 事，有可考否?《汉志》先惊蛰后雨水，先谷雨后清明，今时宪书雨水 正月中，惊蛰二月节，清明三月节，谷雨三月中，昉于何时，改之何义? 新疆各路皆汉西域地，山川风俗物产见于汉志者，今昔果无异欤?",未知,清
课题库,求志书院,二十年,春,算学,"直剖四角立垛为诸行，右行为一二三四诸数，左为二三四，又左 为三四，余类推，以此诸项为乘法，或自右而左，或自左而右，与他垛 逐层相乘，自上而下所得皆为他垛增二乘积，惟此二积内，所函之三 角同乘积，一为寅个，一为卯个，如与三角平垛相乘，则一为三个，一 为五个，三个者一同高，二以高减一为高，五个者一同高，二以减一为 高，一以减二为高，作图证之；用前题乘法，与三角立垛相乘，作图 证之；",未知,清
课题库,求志书院,二十年,春,算学,"设有三乘方式，是与隅俱正号，上中下三廉，或正或负，上廉等于  是之平方根乘下廉之数，则此式可改作平方开之，视上下廉正负同号  或异号，法以是之平方根倍之，命为负，或正与无论正负之中廉相加  为长方积，以正下廉为长阔和或较，开平方得二数，均为原两根之和， 又以此二数各为长阔和较，以原实之平方根为实，复各开平方得四 数，俱为原式之根，如实之倍平方根与中廉相加，适尽，则以实之平方  根，复开平方得正负两根，俱为原式之根，其余两根之和较必等于原  下廉之数，五乘以上各奇乘方如两距等廉之比，俱若一与实之平方根  比，皆可用此法变为指数减半之方开之，试言其理；",未知,清
课题库,求志书院,二十年,春,算学,"二项例可代作开无量数乘方，或乘至无量数乘方，其方之指数虽 不可知，然其指数极大，则减一二三四诸数可以不计，故每级乘除之 数，可准此理得之，试演其式。",未知,清
课题库,求志书院,二十年,春,算学,"○舆地题：历代疆域广狭考；西印度辨；问北方称中土曰汉，南方",未知,清
课题库,求志书院,二十年,春,算学,"称中土曰唐，或谓就始通时名之，信欤?问英人以三岛制五洲，无尾 大之虞者，何欤?",未知,清
课题库,求志书院,二十年,春,算学,"○词章题：慈恩故事今回首赋以题名雁塔思当日为韵；元旦立春 歌；正月十五日门神户尉生日祝词；琴谱、棋谱、画谱、印谱四题各七 律一首。(1886.6.22第4735号第二版)",未知,清
课题库,求志书院,二十年,秋,算学,"上海求志书院丙戌秋季题目",未知,清
课题库,求志书院,二十年,秋,算学,"○经学：旧井无禽解；诞受羑若解；岁取十千解；以备三恪解。",未知,清
课题库,求志书院,二十年,秋,算学,"◎史学：汉高祖善将将论；汉武帝诏举使绝国人材论；宋在祖久 任边将论；宋太祖欲令武臣读书论。",未知,清
课题库,求志书院,二十年,秋,算学,"○掌故：红教黄教论；回回教论；天主耶稣教论；问民教仇杀之案",未知,清
课题库,求志书院,二十年,秋,算学,"层见叠出，其故安在?将由何道而可以久远相安也?各抒所见以对。 〇算学：",未知,清
课题库,求志书院,二十年,秋,算学,"设有天乘方，积十位尾位为单数，方根亦十位，首位为单数，求天  之同数，必藉两数之对数为用，但多位真数无表可检，即变通用之，亦  祗得其略数，故必用级数，径求对数，方为密合，凡多位真数求对数， 及对数求多位真数，其中均有便宜之法，得其法，方易从事，试详  言之 ；",未知,清
课题库,求志书院,二十年,秋,算学,"平圆自圆外任取一点，作诸割线，令抵圆内彼界，若诸割线依次 成连比例率，则圆外诸余线亦必成连比例率，而与诸割线相反，如第 一割线与第四割线之比，若圆外第六余线与第三余线之比，或第五余 线与第二余线之比是也，试言其理；",未知,清
课题库,求志书院,二十年,秋,算学,"求志书院63",未知,清
课题库,求志书院,二十年,秋,算学,"递增一乘高递减一之三角诸乘垛积，至高减尽而止，依次排列诸 积，首位定为单一，次位为垛积之高，顺是以下，其中位两边之距必等 二项例之指数，若为整数，亦同此理，如指数为偶，则指数加一折半之 级必为中位，指数为奇则指数加一折半之位，在两级夹缝，此位必为 中位，知中位则中位以下诸级可不必求，法将以上诸级逆溯代之，但 每下一级多一次甲除天之乘法耳，开方廉隅表亦然，试言距等之理；",未知,清
课题库,求志书院,二十年,秋,算学,"假如甲乙丙丁诸物共有卯个，欲将诸物以一二三四诸数排列之， 使不同色，则一个一排者必有卯色，卯个一排者祗有一色，自一个一 排至二个一排，及三个一排，顺是以往，各色之数必不相同，求此各 数，可以三角诸乘之，试以少数代其卯而详证之。",未知,清
课题库,求志书院,二十年,秋,算学,"○舆地：沛济辨；小别大别考；王新建微时留意塞外山川形势论； 南洋增设领事议。",未知,清
课题库,求志书院,二十年,秋,算学,"○词章：海仙鹤赋以元初开海道置此船为韵；拟欧阳公《日本刀歌》; 红芙蓉、白芙蓉各七律一首；用西法照印书籍赋诗纪之。(1887.11.17 第4883号第二版)",未知,清
课题库,求志书院,二十年,冬,算学,"上海求志书院丙戌冬季题目",未知,清
课题库,求志书院,二十年,冬,算学,"二○经学题：同人曰解；《曲礼》曰解；放勋曰解；且谚曰解。",未知,清
课题库,求志书院,二十年,冬,算学,"○史学题：唐百官阶职勋爵考；宋贴职考；贾生三表五饵论；书李 习之《平赋书》后。",未知,清
课题库,求志书院,二十年,冬,算学,"○掌故题：布鲁特哈萨克斯坦源流考；新疆南北路兵制考；国子 监石经跋；图理琛《异域录》跋康熙间使俄罗斯纪行之书，四库亦收。",未知,清
课题库,求志书院,二十年,冬,算学,"设有数始于一，继以卯，继以卯之三角平垛及立垛，以及诸乘垛 积，合之为同高三角诸乘垛之和，欲求此和数。法命底层积之指数为 寅，以寅加一为高，以卯为积之指数，依指数求其三角垛积，即得，若 有数始于一，继以卯为高，继以高递减一之三角诸乘垛之和，至高减 尽而止，法以二屡自再乘至卯方即得，试证之；",未知,清
课题库,求志书院,二十年,冬,算学,"原有正负立方式，欲求第三项为空，法以地加卯代其原式中之 天，得地元式，以地元式第二项之数自乘，以三因第三项之数减之，开 平方，得或正或负之数，各以原式第二项之数反其号以加之，复三约 之，副以此两数，各代地元式中之卯，则得两个地元立方式，俱空第三 项，试演其法；",未知,清
课题库,求志书院,二十年,冬,算学,"设有截积上下为诸等边之面，二面平行，上下边数亦同，上边小 于下边，有上边乙、下边甲，有高，求截积重心。别得截积为尖锥内减 去虚积之余，法以截积为一率，虚积为二率，虚积重心距锥积重心为 三率，求得截积重心距锥积重心为四率，以减锥积重心距底面心，得 截积重心距底面心。其式为甲乙二■相加，复加甲乙相乘，四因之为 法，甲羿加二个甲乙相乘复加三个乙羿以高乘之为实，比例之法，不",未知,清
课题库,求志书院,二十年,冬,算学,"必先求上下面积，可以字代之，知后必消去故也，且不必定用截积与 虚积为一二率，可用其同比例者为之，试演细草；",未知,清
课题库,求志书院,二十年,冬,算学,"前题，乙若几等于甲，则法实之式渐等于二分高之一，乙若几等 于无，则其式渐等于四分高之一，设乙与甲比，若十三之平方根减一 与六比，则式等于八分高之三，若乙等于半甲，则式等于二十八分高 之十一，设截积欹斜，其乙等于半甲，乃将截积底面为平圆面，求得圆 径，视上面心欹出底面，心垂线之数，须在圆径加十一分圆径之三内 方可，若乙等于甲，或等于无，则欹出之数断不宜在圆径或倍圆径之 外，否则截积必致倾颓，试证其说。",未知,清
课题库,求志书院,二十年,冬,算学,"○舆地题：大河迁徙沿革考；《汉书 · 地理志》所举禹贡山水名有 不尽合者，试一一言之；书江统《徙戎论》后；问近日报所载东国凿井 之法，是否即美国斯加格城自流井之制，其法可行于中土否。",未知,清
课题库,求志书院,二十年,冬,算学,"○词章题：汐赋以海涛早潮晚汐为韵；打冰、扫雪、囤粟、窖花以上四 题各七律一首；松竹梅相赠答诗用香山池鹤赠答体；东坡生日作《水调歌 头》寿之用东坡《快哉亭作》原韵。(1887.2.1第4952号第三版)",未知,清
课题库,求志书院,二十年,春,算学,"上海求志书院丁亥(1887)春季题目",未知,清
课题库,求志书院,二十年,春,算学,"○经学题：君天下曰天子解；文王似元年武王周公似正月解；司 命解；高谋解。",未知,清
课题库,求志书院,二十年,春,算学,"○史学题：问唐府兵变而为长从礦骑，孰得孰失?问租庸调变而 为两税，孰利孰害?魏征《隋书》不为王通立传，何欤?李长源、窦武 辞相论。",未知,清
课题库,求志书院,二十年,春,算学,"○掌故题：问新译《四裔编年表》,事迹与中土史籍有可相参证 否?拟上国史馆请补修国朝艺文志书并拟凡例；书洪北江《上石经馆 总裁书》后；书龚定庵《上国史馆总裁书》后。",未知,清
课题库,求志书院,二十年,春,算学,"直剖四角立垛为诸行，则左行为高，右行为三角平垛，以此诸行 自右而左为乘法，与他垛逐层相乘，自高而下，若除去右一行不用，与 高减一之他垛相乘，,则乘得首层为二次层，为三个增乘积之次层三 层，为四个增乘积之三层，若除去右二行、或右三行不用，与高减二或 高减三之他垛相乘，则得首层为三或为四次层，以下类推，问以此法 相乘，所得增二乘积共有几何?",未知,清
课题库,求志书院,二十年,春,算学,"如自左而右为乘法，与他垛逐层相乘，自高而下除去左一行、或 二行、或三行不用，与高减一、或减二、或减三之他垛相乘，视所得比 不除乘得者少若干，则知乘得之增二乘共有几何?",未知,清
课题库,求志书院,二十年,春,算学,"假如西贾发银生息，发出本银一两，自本日始每日收回银六厘， 至二百日为满，除收回本银外，共收利银二钱，若用级数代自乘二百  次之法，则知此利为几何?",未知,清
课题库,求志书院,二十年,春,算学,"假如余弦正矢相乘倍之等于半径乘半弧正弦，如以半径为首率，",未知,清
课题库,求志书院,二十年,春,算学,"半弧正弦倍之为中率，倍正矢为末率，则可证得本弧角度有二个同 数，问此二角为何度?",未知,清
课题库,求志书院,二十年,春,算学,"○舆地题：楚不灭随论；跋补三国疆域志；问台湾东北美亚哥书 马岛是否可辟?问中土若创行铁路，宜以何法绝黄而渡?",未知,清
课题库,求志书院,二十年,春,算学,"○词章题：仓颉作书天雨粟赋以奎主文章仓颉效象为韵；盆梅、瓶梅 二题各七律一首；拟恭进皇上亲理万几颂；书京师同文馆所刊《中西合 历》后五七古均可。(1887.4.28第5038号第二版)",未知,清
课题库,求志书院,二十年,夏,算学,"上海求志书院丁亥夏季题目",未知,清
课题库,求志书院,二十年,夏,算学,"○经学题：祭天有尸无尸说；天子有爵无爵说；大夫士有主无主 说；庶人工商有挚无挚说；",未知,清
课题库,求志书院,二十年,夏,算学,"○史学题：羊祜谢安合论；杨绾元德秀合论；郭子仪裴度合论；姚 崇李德裕合论。",未知,清
课题库,求志书院,二十年,夏,算学,"○掌故题：盛京官庄考；两翼牧场考；汤文正《请录先贤后裔疏》 书后；尹元孚《洛学续编》跋。",未知,清
课题库,求志书院,二十年,夏,算学,"合西明股之平方根与茧股之平方根相加为和，有和，有虚股，求城径， 法先求得两根较，次以二根和较求得二根，复求得二股，有明東虚各 股，则一次比例可以得城径，试演其法；",未知,清
课题库,求志书院,二十年,夏,算学,"设有圆台形，欲将全积分为上下二截积，令各得全积之半，其上  截积之底面，即下截积之上面，命为中面，有上面径，有下面径，有高， 求二截高，并问中面与上下面可成连比例否?",未知,清
课题库,求志书院,一年,夏,算学,"设欲求三个正负方根，作三项为空之立方式，法以圆半径与圆内 所容之十等边为首中率，求得末率，以此三率为三根，命首中率为负 根、或正根，则末率为正根或负根，又法任取大小两根相乘，以两根较  除之得又一根，命除得数与大根同号，小根异号，用上二法求得三根， 各反其根号，以加天元连乘，得式必空第三项，试言其理。",未知,清
课题库,求志书院,一年,夏,算学,"○舆地题：晋灭福阳以与宋论；魏孝文迁都洛阳论；书黄楸材《游 历刍言》后；问铁路若兴宜由何道免侵商局轮船之利?",未知,清
课题库,求志书院,一年,春,算学,"○词章题：夏闰秋候早赋以风襟潇洒先秋凉为韵；红莲、白莲二题各 七律一首；浴佛日、分龙日、竹醉日、莲生日四题各赋沁园春词一阕；拟鲍 明远《数诗》。(1887.6.26第5097号第二、三版)。",未知,清
课题库,求志书院,一年,秋,算学,"上海求志书院丁亥秋季题目",未知,清
课题库,求志书院,一年,秋,算学,"○经学题：考槃解；掘阅解；尹吉解；球共解。",未知,清
课题库,求志书院,一年,秋,算学,"○史学题：六家体例源流；马班异同得失考；问《史记》列传编次 先后义例若何?《汉书》古本真伪辨；",未知,清
课题库,求志书院,一年,秋,算学,"○掌故题：内六盟蒙古考；外四盟蒙古考；恭跋世宗御制平定青 海大功告成勒石太学碑文；恭跋高宗御制平定两金川大功告成勒石 太学碑文；",未知,清
课题库,求志书院,一年,秋,算学,"有明弦、東弦，求城径，以天元运求得开方式为贵，若先求虚弦， 复由虚弦转求者次之；",未知,清
课题库,求志书院,一年,秋,算学,"假如一为第一级，寅除卯为第二级，二级自乘为第三级，二、三级 相乘为第四级，顺是以下，得无穷级，设有全级，求寅与卯各同数，问 算式宜若何?",未知,清
课题库,求志书院,一年,秋,算学,"前季求垛积，第二层数为全积之指数，命为卯，以底层指数寅加 一为高，依指数卯求其三角垛积即得，后阅课卷，顿悟一法，与此似异 而实同，其法以全积指数卯加一为高，依底层指数寅求其三角垛积亦 得，问二法殊途同归之理；",未知,清
课题库,求志书院,一年,秋,算学,"今有五之平方根加二为法，减三为实，法除实开三乘方等于五之 平方根，加一为法，二为实，又有八之平方根三约之以加一为法，减一 为实，法除实开三乘方等于二之平方根，加一为法，一为实，试证之。",未知,清
课题库,求志书院,一年,秋,算学,"○舆地题：九江辨；百濮考；齐桓攘夷论；晋悼和戎论。",未知,清
课题库,求志书院,一年,秋,算学,"○词章题：倪汤举秋赋以明言所职以和阴阳为韵；七月七日魁星生 日歌；九月九日老君生日歌；泰西各国竹枝词。(1887.10.15第5207 号第三版)",未知,清
课题库,求志书院,一年,冬,算学,"上海求志书院丁亥冬季题目",未知,清
课题库,求志书院,一年,春,算学,"○经学题：左氏不传《春秋》说；《尔雅》非周公作说；《大学》非曾 子所述说；《诗序》、《书序》孰为可信说。",未知,清
课题库,求志书院,一年,春,算学,"○史学题：高纪五诸侯考；齐得十二秦得百二解；关内侯有食邑 无食邑考；辑汉律佚文。",未知,清
课题库,求志书院,一年,春,算学,"○掌故题：河流合淮原始；河南行北行利害议；泰西电学原始；矿 学原始。",未知,清
课题库,求志书院,一年,春,算学,"平圆半周任分为大小不等三弧，已知三弧之通弦为甲乙丙，求圆 半径，法以甲乙丙连乘四约之为负实，以甲乙丙各自乘相加四约之为 负上廉下廉空一正隅，开立方得所求，试证之；",未知,清
课题库,求志书院,一年,春,算学,"欲知绕地一周为几何里，法于湖水镜平时取竹竿植水中，令出水 面数尺，自植处舟行约十里外，人立舟上最高处，屡以远镜窥之，至不 见为度，因地面凸处所阻，故过此不见，乃平人目悬垂线于水面，量行 垂线尺数，以里率约，竿出水数命为甲，约垂线命为乙，自竿至窥处测 得若干里，命为丙，又命甲乙相加为和，相减为较，则法以甲乙二羿相 加倍之以减丙舁，复以丙舁乘之，较羿除之，又以和羿加之，四约之为 长方积和，乘丙羿较舁，除之复以和减之为长阔和，开平方得阔为地 半径里数以倍周率因之得球周，设乙等于甲，则较等于无，开方式遂 变为极简之法实式，试证其理，能以真数验之尤佳；",未知,清
课题库,求志书院,一年,春,算学,"今有人募佣，初日用一人，次日三人，以下每日递加二人，初日一 人给银一钱，次日以下每人递加三分，共给银七两三钱五分。别得梯",未知,清
课题库,求志书院,一年,春,算学,"积内函三角平垛，以三角平垛每层为乘法顺乘他垛，得他垛之峰岚 形，知峰岚形即知增一乘积之倍数，故可演得倍银数，得十四两七钱 为负实， 一为负上廉，十七为正下廉四正隅，开立方得日数，试为 细草；",未知,清
